id,week,week_start_date,temp_ex_max,temp_ex_min,temp_ex_mean,s_am_max,s_am_min,s_am_mean,temp_int_max,temp_int_min,temp_int_mean,hum_int_max,hum_int_min,hum_int_mean,CO2_max,CO2_min,CO2_mean,st_max,st_min,st_mean
11,17,2021.1.5 0:00,-2.242857142857143,-15.814285714285717,-8.755952380952381,1.7571428571428573,0.018571428571428572,0.3973809523809524,17.728571428571428,6.0857142857142845,10.136904761904763,98.57142857142857,71.42857142857143,88.60119047619047,1205.6088745714285,749.6999999999999,984.0330513767858,17.52857142857143,14.2,15.940476190476188
11,18,2021.1.12 0:00,6.671428571428571,-5.542857142857143,-0.009523809523809459,1.6714285714285713,0.054285714285714284,0.36964285714285705,22.67142857142857,6.757142857142858,11.854166666666666,100.0,74.85714285714286,92.55357142857143,1171.0526315714285,654.1428571428571,865.4580200505952,17.014285714285716,11.599999999999998,13.527976190476192
11,19,2021.1.19 0:00,11.085714285714287,-1.0142857142857138,4.275,1.467142857142857,0.03428571428571429,0.34934523809523804,25.928571428571427,8.7,13.80297619047619,99.57142857142857,72.28571428571429,92.64880952380952,1267.1904761428573,547.4285714285714,837.8035714291666,19.114285714285717,12.22857142857143,14.790476190476193
11,20,2021.1.26 0:00,7.457142857142857,-3.4142857142857146,1.6523809523809523,1.6342857142857146,0.06285714285714286,0.3461309523809524,21.814285714285717,8.028571428571428,12.088690476190477,99.85714285714286,77.0,93.96428571428571,1228.2857142857142,599.1428571428571,890.0446428583334,17.185714285714287,11.900000000000002,13.836904761904764
11,21,2021.2.2 0:00,6.185714285714285,-5.1571428571428575,0.5922619047619048,2.1428571428571423,0.037142857142857144,0.5258928571428572,24.47142857142857,7.714285714285714,13.289285714285715,99.85714285714286,68.57142857142857,90.72023809523809,1236.0,547.1428571428571,835.9702380916668,18.842857142857145,11.985714285714284,14.474404761904761
11,22,2021.2.9 0:00,12.571428571428571,-3.4285714285714284,3.711309523809524,2.0285714285714285,0.06285714285714286,0.4944047619047619,25.9,8.757142857142856,14.514285714285714,99.57142857142857,57.57142857142857,90.30952380952381,1063.857142857143,442.0,739.6458333333333,18.74285714285714,12.442857142857145,14.984523809523807
11,23,2021.2.16 0:00,9.428571428571429,-4.814285714285714,1.8690476190476188,2.2471428571428573,0.049999999999999996,0.5800000000000001,25.328571428571426,7.528571428571428,13.541666666666668,99.57142857142857,46.857142857142854,86.08928571428571,1184.4285714285713,466.14285714285717,830.767857142857,18.242857142857144,11.928571428571427,14.430952380952382
11,24,2021.2.23 0:00,11.528571428571427,0.4919999999999997,5.79597619047619,1.8457142857142854,0.038571428571428576,0.44666666666666666,22.828571428571426,8.928571428571429,13.907738095238097,99.57142857142857,64.71428571428571,90.32142857142857,1210.857142857143,419.7142857142857,718.193452382738,17.67142857142857,12.585714285714285,14.754761904761905
11,25,2021.3.2 0:00,13.485714285714286,1.0999999999999999,6.5814047619047615,2.0714285714285716,0.02857142857142857,0.5339285714285714,23.099999999999998,9.157142857142858,14.284523809523813,100.0,51.285714285714285,88.75595238095238,1198.0,378.0,638.2708333315477,17.87142857142857,12.62857142857143,14.810714285714287
11,26,2021.3.9 0:00,16.157142857142855,1.542857142857143,8.58392857142857,2.255714285714286,0.041428571428571426,0.604047619047619,23.157142857142862,8.657142857142858,14.049404761904762,99.71428571428571,43.0,82.68452380952381,1220.857142857143,432.7142857142857,649.8809523809524,17.071428571428573,12.428571428571429,14.546428571428569
11,27,2021.3.16 0:00,16.25714285714286,2.6,9.258928571428573,2.5500000000000003,0.032857142857142856,0.70375,23.271428571428572,9.314285714285715,14.323214285714286,99.57142857142857,38.42857142857143,78.69642857142857,1085.857142857143,412.42857142857144,571.3065476208334,17.414285714285715,12.714285714285714,14.633333333333331
11,28,2021.3.23 0:00,18.442857142857143,3.4285714285714284,10.24702380952381,2.3,0.038571428571428576,0.6138095238095237,22.9,9.22857142857143,14.860714285714286,99.85714285714286,45.857142857142854,82.55952380952381,1148.142857142857,402.2857142857143,607.8660714285714,17.757142857142856,12.942857142857141,15.048809523809526
11,29,2021.3.30 0:00,20.355238095714288,7.268571428571429,13.726785714285715,2.498571428571428,0.042857142857142864,0.6801190476190475,24.514285714285716,10.142857142857144,15.966071428571427,99.57142857142857,36.0,73.00595238095238,985.4285714285714,429.7142857142857,570.3779761904763,18.857142857142858,13.9,16.067857142857143
11,30,2021.4.6 0:00,20.942857142857143,4.1000000000000005,12.621587301607144,2.8942857142857146,0.07142857142857142,0.8664285714285717,25.685714285714283,9.328571428571427,16.082738095238096,99.85714285714286,33.0,74.04761904761904,1089.2857142857142,404.0,589.1488095238095,18.457142857142856,13.571428571428573,15.861309523809524
11,31,2021.4.13 0:00,17.72857142857143,2.6285714285714286,10.251031746011906,3.1014285714285714,0.13285714285714284,0.9105357142857143,23.971428571428568,8.414285714285715,14.625,100.0,35.57142857142857,76.55357142857143,1140.142857142857,424.85714285714283,576.4880952380952,17.34285714285714,12.814285714285713,14.719642857142857
11,32,2021.4.20 0:00,26.285714285714285,9.914285714285713,17.85892857142857,2.9128571428571424,0.12,0.7828571428571429,27.571428571428566,11.557142857142855,19.354166666666668,98.42857142857143,24.428571428571427,57.970238095238095,826.5714285714286,441.7142857142857,540.8422619047619,19.442857142857143,14.742857142857142,17.12857142857143
