id,date,temp_ex_day,temp_ex_night,s_am_day,s_am_night,temp_int_day,temp_int_night,hum_int_day,hum_int_night,CO2_day,CO2_night,st_day,st_night
11,2020.12.19 0:00,-0.34444444444444433,-6.233333333333333,1.3044444444444445,0.0,18.21111111111111,9.606666666666667,75.55555555555556,91.46666666666667,564.7606837555555,803.6769230799999,18.244444444444444,17.27333333333333
11,2020.12.20 0:00,1.22,-5.935714285714285,1.107,0.0,16.53,9.85,79.4,93.35714285714286,718.65,724.0204081642858,18.029999999999998,18.021428571428572
11,2020.12.21 0:00,2.6888888888888887,-3.453333333333333,0.6866666666666668,0.0,15.666666666666666,10.586666666666666,87.66666666666667,96.0,727.2539682444444,792.8552381000001,17.066666666666663,17.08
11,2020.12.22 0:00,4.855555555555556,-3.9600000000000004,1.1222222222222222,0.0,18.711111111111112,10.300000000000002,80.66666666666667,94.06666666666666,933.8888888888889,1037.44,18.04444444444444,17.433333333333334
11,2020.12.23 0:00,6.6000000000000005,-1.1933333333333336,0.5077777777777777,0.0,17.066666666666666,10.98,90.66666666666667,96.73333333333333,995.4444444444445,1007.8,17.233333333333334,17.00666666666667
11,2020.12.24 0:00,7.144444444444444,-0.19333333333333333,1.0055555555555555,0.0,19.144444444444446,10.893333333333329,80.88888888888889,97.33333333333333,565.7460317555556,745.0896358533333,18.444444444444443,17.339999999999996
11,2020.12.25 0:00,3.3900000000000006,-4.614285714285714,0.8200000000000001,0.0,16.529999999999998,10.907142857142858,83.6,93.21428571428571,708.9425770200002,743.4551821071428,17.130000000000003,17.335714285714285
11,2020.12.26 0:00,3.788888888888889,-3.8933333333333335,0.8200000000000001,0.0,14.688888888888888,10.553333333333335,89.11111111111111,94.93333333333334,868.3492063333333,1018.1333333333333,16.58888888888889,16.973333333333336
11,2020.12.27 0:00,6.199999999999999,-1.02,0.7322222222222222,0.0,17.03333333333333,10.6,90.77777777777777,98.13333333333334,748.7777777777778,987.6333333533332,17.58888888888889,17.220000000000002
11,2020.12.28 0:00,10.58888888888889,-0.19999999999999982,1.021111111111111,0.0,21.42222222222222,10.98666666666667,84.0,97.73333333333333,906.5555555555555,995.2333333333333,19.41111111111111,17.58
11,2020.12.29 0:00,3.811111111111111,-0.2800000000000001,0.1788888888888889,0.0,14.633333333333333,10.853333333333333,94.22222222222223,99.0,835.6111111111111,819.8,16.822222222222223,17.393333333333334
11,2020.12.30 0:00,-5.455555555555557,-6.0,0.6444444444444444,0.0,13.88888888888889,10.359999999999998,79.66666666666667,96.6,959.7037037777777,860.7424836133334,16.433333333333334,17.586666666666666
11,2020.12.31 0:00,-4.33,-9.778571428571428,0.8759999999999998,0.0,15.350000000000003,10.435714285714285,83.1,94.14285714285714,699.6882353,723.6344537857142,16.95,17.471428571428568
11,2021.1.1 0:00,-3.0,-7.706666666666667,0.3266666666666666,0.0,11.622222222222224,10.28,89.55555555555556,95.53333333333333,805.9617180222223,877.7310924266666,15.933333333333334,17.78666666666667
11,2021.1.2 0:00,-0.1699999999999999,-5.478571428571429,0.842,0.0,17.75,9.835714285714287,80.8,97.14285714285714,820.1222222299999,1183.280045357143,18.080000000000002,17.678571428571427
11,2021.1.3 0:00,-1.1199999999999999,-7.435714285714284,0.793,0.0,14.74,9.792857142857143,88.5,94.5,1058.9142857,1237.9540816428573,16.759999999999998,17.300000000000004
11,2021.1.4 0:00,0.6333333333333333,-5.579999999999998,0.7322222222222222,0.0,15.844444444444447,9.706666666666667,85.22222222222223,95.2,976.9914528888888,1068.4051282666667,17.455555555555556,17.259999999999998
11,2021.1.5 0:00,-0.5199999999999999,-3.4857142857142853,0.9019999999999999,0.0,15.49,9.714285714285714,83.2,97.14285714285714,922.35,916.2785714285714,17.249999999999996,17.499999999999996
11,2021.1.6 0:00,-2.79,-8.65,1.0849999999999997,0.0,14.939999999999998,9.514285714285714,80.9,92.64285714285714,918.6200000000001,1010.5285714285714,17.369999999999997,17.592857142857145
11,2021.1.7 0:00,-8.84,-11.292857142857143,1.026,0.0,10.41,8.77142857142857,84.3,95.5,980.0863636,1123.0194805000003,16.28,17.55
11,2021.1.8 0:00,-10.49,-18.114285714285714,1.4669999999999999,0.0,9.84,7.764285714285715,78.8,89.0,906.33636363,1022.9107142857144,17.310000000000002,17.05
11,2021.1.9 0:00,-7.750000000000002,-16.75714285714286,0.7050000000000001,0.0,11.940000000000001,8.042857142857141,80.3,88.5,1058.325,968.0357142857143,17.77,16.77857142857143
11,2021.1.10 0:00,-3.47,-12.95,1.002,0.0,13.719999999999999,7.514285714285713,80.2,91.71428571428571,726.4,756.3892857142857,13.91,12.428571428571429
11,2021.1.11 0:00,-3.4,-7.2071428571428555,0.48900000000000005,0.0,11.549999999999999,7.542857142857143,89.9,96.14285714285714,1275.975,1162.5966165714285,13.099999999999998,11.678571428571429
11,2021.1.12 0:00,0.688888888888889,-4.066666666666666,0.9344444444444444,0.0,17.055555555555557,8.513333333333334,82.11111111111111,98.66666666666667,888.812865488889,958.7087719333333,15.11111111111111,12.353333333333332
11,2021.1.13 0:00,5.890000000000001,-2.564285714285713,0.9789999999999999,0.0,18.930000000000003,8.814285714285715,84.2,99.57142857142857,885.94545459,816.1818181857143,15.959999999999999,12.885714285714284
11,2021.1.14 0:00,7.65,-1.3357142857142856,1.128,0.0,17.630000000000003,8.25,76.2,97.78571428571429,863.8142857999999,881.882653,15.469999999999999,12.578571428571431
11,2021.1.15 0:00,9.05,1.4142857142857141,0.34199999999999997,0.0,14.799999999999997,9.071428571428573,98.8,99.28571428571429,914.0,802.0357142857143,14.2,12.385714285714284
11,2021.1.16 0:00,0.18000000000000002,-1.4928571428571427,1.124,0.0,15.959999999999999,8.37142857142857,79.6,98.07142857142857,876.9714285599999,822.4489795714287,14.84,12.342857142857142
11,2021.1.17 0:00,-0.3666666666666666,-5.166666666666667,1.2644444444444443,0.0,19.344444444444445,8.42,73.88888888888889,95.86666666666666,905.0,867.4,15.755555555555556,12.753333333333332
11,2021.1.18 0:00,1.51,-3.792857142857143,0.658,0.0,13.790000000000001,8.264285714285714,93.3,98.57142857142857,891.0599999999998,787.6714285714287,13.960000000000003,12.235714285714286
11,2021.1.19 0:00,-1.4299999999999997,-7.471428571428573,1.1829999999999998,0.0,19.46,7.785714285714286,75.2,93.85714285714286,867.6666667,934.5238095000001,16.530000000000005,12.521428571428574
11,2021.1.20 0:00,4.47,-5.9785714285714295,1.275,0.0,19.809999999999995,8.350000000000001,78.3,93.0,822.65454544,975.5324675714285,16.889999999999997,12.857142857142858
11,2021.1.21 0:00,7.433333333333334,2.473333333333333,0.35666666666666663,0.0,15.444444444444445,10.086666666666668,92.33333333333333,99.93333333333334,813.7777777777778,806.9333333133333,14.899999999999999,12.88
11,2021.1.22 0:00,10.566666666666666,6.3199999999999985,0.3255555555555556,0.0,20.244444444444444,11.28,90.66666666666667,99.93333333333334,806.2777777777778,789.8,16.977777777777778,14.013333333333332
11,2021.1.23 0:00,11.309999999999999,7.785714285714285,0.5780000000000001,0.0,17.240000000000002,11.607142857142858,96.8,100.0,852.7,757.9285714285714,15.930000000000001,14.214285714285717
11,2021.1.24 0:00,11.34,5.35,1.184,0.0,21.300000000000004,10.771428571428572,79.6,100.0,754.9,789.6428571428571,17.410000000000004,14.064285714285713
11,2021.1.25 0:00,12.6,3.271428571428572,1.0350000000000001,0.0,21.809999999999995,10.12857142857143,80.7,99.85714285714286,852.3,879.3214285714286,17.770000000000003,14.142857142857142
11,2021.1.26 0:00,6.7625,4.25625,0.35124999999999995,0.0,13.875000000000002,11.0875,98.25,100.0,947.84375,905.796875,14.075000000000001,13.443750000000001
11,2021.1.27 0:00,6.18,1.5642857142857138,1.1740000000000002,0.0,19.4,9.357142857142858,78.0,99.5,935.0600000000001,844.3857142857144,16.7,13.085714285714287
11,2021.1.28 0:00,1.03,-2.45,0.577,0.0,11.4,8.249999999999998,94.3,99.21428571428571,999.0625,804.9910714285714,13.410000000000002,12.150000000000002
11,2021.1.29 0:00,-1.95,-6.771428571428571,1.3329999999999997,0.0,16.32,7.514285714285713,79.2,95.35714285714286,824.1285713999999,971.9795918571427,15.290000000000001,11.950000000000001
11,2021.1.30 0:00,5.1,-4.835714285714286,0.9019999999999999,0.0,15.559999999999999,8.371428571428572,88.4,97.35714285714286,1010.1636364,1080.0616882857144,15.210000000000003,12.285714285714288
11,2021.1.31 0:00,7.036363636363635,-1.8384615384615384,0.8345454545454545,0.0,17.80909090909091,9.061538461538461,85.72727272727273,97.0,657.1322314090909,894.3496503615384,15.9,12.923076923076923
11,2021.2.1 0:00,9.85,5.335714285714286,0.63,0.0,17.85,11.042857142857143,91.7,100.0,801.65,791.1785714285714,16.24,13.778571428571428
