도,시군,품목,작기,농가명,조사일자,개체번호,줄기번호,초장,생장길이,엽수,엽장,엽폭,줄기굵기,화방높이,화방번호,화방별꽃수,화방별개화수,화방별착과수,개화군,착과군
강원,평창,완숙토마토,1,010,2020-05-12,2,1,50.0,,3,33.0,30.6,11.90,28.0,1,7,,,0.71,0.00
강원,평창,완숙토마토,1,010,2020-05-12,3,1,51.7,,5,28.0,23.0,10.10,23.0,1,4,,,0.50,0.00
강원,평창,완숙토마토,1,010,2020-05-12,4,1,54.4,,6,32.0,28.0,11.10,20.8,1,7,,,0.29,0.00
강원,평창,완숙토마토,1,010,2020-05-19,1,1,72.5,20.5,9,43.0,40.0,11.60,16.2,2,8,,,1.50,0.75
강원,평창,완숙토마토,1,010,2020-05-19,2,1,70.0,20.0,9,35.0,37.0,11.20,11.7,2,5,,,1.20,0.50
강원,평창,완숙토마토,1,010,2020-05-19,3,1,71.4,19.7,5,38.0,35.0,12.00,42.5,1,4,,,1.00,0.50
강원,평창,완숙토마토,1,010,2020-05-19,4,1,74.7,20.3,6,36.5,35.0,11.90,41.2,1,7,,,0.57,0.29
강원,평창,완숙토마토,1,010,2020-05-26,1,1,87.0,14.5,13,41.0,39.0,10.49,8.5,3,3,,,2.00,1.00
강원,평창,완숙토마토,1,010,2020-05-26,2,1,85.5,15.5,10,39.7,40.0,15.16,8.5,3,4,,,2.00,1.50
강원,평창,완숙토마토,1,010,2020-05-26,3,1,87.9,16.5,10,40.0,40.0,10.82,8.0,2,5,,,1.60,1.00
강원,평창,완숙토마토,1,010,2020-05-26,4,1,88.7,14.0,13,40.5,42.0,13.13,16.5,2,6,,,1.50,0.80
강원,평창,완숙토마토,1,010,2020-06-03,1,1,104.0,17.0,17,36.0,48.0,8.95,7.0,4,5,,,2.63,2.29
강원,평창,완숙토마토,1,010,2020-06-03,2,1,103.5,18.0,14,44.0,46.0,13.31,23.0,3,6,,,2.67,2.33
강원,평창,완숙토마토,1,010,2020-06-03,3,1,105.4,17.5,14,37.0,36.0,11.73,11.0,3,6,,,2.50,1.80
강원,평창,완숙토마토,1,010,2020-06-03,4,1,106.2,17.5,18,42.0,38.0,12.36,14.0,3,5,,,2.31,1.57
강원,평창,완숙토마토,1,010,2020-06-10,1,1,115.5,11.5,15,40.0,38.0,10.81,9.5,5,4,,,3.63,2.90
강원,평창,완숙토마토,1,010,2020-06-10,2,1,120.5,17.0,16,33.0,40.0,8.51,6.5,5,7,,,3.71,2.95
강원,평창,완숙토마토,1,010,2020-06-10,3,1,117.9,12.5,16,27.0,31.0,10.48,10.0,4,6,,,3.50,2.80
강원,평창,완숙토마토,1,010,2020-06-10,4,1,112.7,6.5,17,37.0,43.0,14.36,16.0,4,3,,,4.00,3.13
강원,평창,완숙토마토,1,010,2020-06-17,1,1,138.0,22.5,17,30.0,28.0,7.94,11.5,6,4,,,5.50,4.83
강원,평창,완숙토마토,1,010,2020-06-17,2,1,139.5,19.0,16,34.0,41.0,6.57,5.5,6,3,,,5.38,4.43
강원,평창,완숙토마토,1,010,2020-06-17,3,1,136.9,19.0,16,24.0,33.0,9.78,15.0,5,5,,,4.60,3.50
강원,평창,완숙토마토,1,010,2020-06-17,4,1,134.2,21.5,15,33.0,30.0,13.14,17.0,5,16,,,4.31,4.00
강원,평창,완숙토마토,1,010,2020-06-24,1,1,159.0,21.0,19,34.0,29.0,5.92,7.0,7,8,,,6.12,6.00
강원,평창,완숙토마토,1,010,2020-06-24,2,1,163.5,24.0,18,36.0,40.0,5.90,5.5,7,5,,,6.20,6.00
강원,평창,완숙토마토,1,010,2020-06-24,3,1,155.9,19.0,20,33.5,33.0,6.59,8.0,6,9,,,5.13,4.60
강원,평창,완숙토마토,1,010,2020-06-24,4,1,154.2,20.0,20,32.0,34.0,8.92,12.5,6,6,,,5.06,4.44
강원,평창,완숙토마토,1,010,2020-07-01,1,1,179.0,20.0,15,33.0,20.0,3.73,4.0,8,5,,,6.83,6.38
강원,평창,완숙토마토,1,010,2020-07-01,2,1,187.5,24.0,15,42.0,34.0,5.06,3.0,8,3,,,7.00,6.33
강원,평창,완숙토마토,1,010,2020-07-01,3,1,172.9,17.0,16,32.0,26.0,3.63,3.0,7,4,,,6.05,5.40
강원,평창,완숙토마토,1,010,2020-07-01,4,1,177.7,23.5,18,39.0,28.0,5.74,7.0,7,5,,,6.11,5.43
강원,평창,완숙토마토,1,010,2020-07-08,1,1,195.0,16.0,15,41.0,28.0,6.26,13.0,8,5,,,7.40,6.88
강원,평창,완숙토마토,1,010,2020-07-08,2,1,207.5,20.0,16,41.0,34.0,8.38,12.0,8,3,,,8.00,6.67
강원,평창,완숙토마토,1,010,2020-07-08,3,1,184.9,12.0,16,35.0,26.0,6.38,9.0,7,4,,,6.60,6.10
강원,평창,완숙토마토,1,010,2020-07-08,4,1,194.7,17.0,17,38.0,32.0,9.80,21.5,7,5,,,6.66,6.46
강원,평창,완숙토마토,1,010,2020-07-15,1,1,213.0,18.0,15,40.0,35.0,7.54,29.0,8,5,,,8.00,7.80
강원,평창,완숙토마토,1,010,2020-07-15,2,1,227.0,19.5,19,40.0,28.0,4.27,5.0,9,9,,,8.11,8.00
강원,평창,완숙토마토,1,010,2020-07-15,3,1,196.9,12.0,18,33.0,27.0,4.11,4.0,8,5,,,7.10,6.90
강원,평창,완숙토마토,1,010,2020-07-15,4,1,216.2,21.5,23,43.0,39.0,8.78,19.0,8,10,,,7.50,7.00
강원,평창,완숙토마토,1,010,2020-07-22,1,1,228.0,15.0,19,44.0,34.0,8.56,18.0,9,4,,,8.75,8.00
강원,평창,완숙토마토,1,010,2020-07-22,2,1,247.0,20.0,20,42.0,38.0,9.85,19.5,9,9,,,8.78,8.22
강원,평창,완숙토마토,1,010,2020-07-22,3,1,208.4,11.5,19,35.0,29.0,7.19,12.0,8,4,,,8.00,7.50
강원,평창,완숙토마토,1,010,2020-07-22,4,1,235.2,19.0,24,35.0,28.0,6.18,6.5,9,8,,,8.25,7.60
강원,평창,완숙토마토,1,010,2020-07-29,1,1,253.0,25.0,21,38.5,31.0,8.33,12.0,10,6,,,9.50,9.00
강원,평창,완숙토마토,1,010,2020-07-29,2,1,275.0,28.0,21,41.0,34.0,8.56,17.0,10,4,,,9.89,8.67
강원,평창,완숙토마토,1,010,2020-07-29,3,1,226.4,18.0,21,35.0,27.0,4.08,6.5,9,5,,,8.40,8.00
강원,평창,완숙토마토,1,010,2020-07-29,4,1,258.2,23.0,24,36.0,40.0,9.60,27.0,9,8,,,8.50,8.25
강원,평창,완숙토마토,1,010,2020-08-05,1,1,281.0,28.0,22,43.0,34.0,5.41,9.0,11,5,,,10.40,9.67
강원,평창,완숙토마토,1,010,2020-08-05,2,1,301.0,26.0,21,43.0,36.0,7.45,10.5,11,4,,,10.64,9.89
강원,평창,완숙토마토,1,010,2020-08-05,3,1,246.4,20.0,22,35.0,29.0,7.13,19.0,9,5,,,8.60,8.40
강원,평창,완숙토마토,1,010,2020-08-05,4,1,280.7,22.5,29,39.0,36.0,8.14,17.0,10,5,,,9.60,8.71
강원,평창,완숙토마토,1,010,2020-08-12,1,1,306.0,25.0,25,46.0,32.0,4.65,5.5,11,5,,,11.00,10.40
강원,평창,완숙토마토,1,010,2020-08-12,2,1,324.0,23.0,24,43.0,40.0,6.32,4.5,12,4,,,11.14,10.64
강원,평창,완숙토마토,1,010,2020-08-12,3,1,269.4,23.0,25,35.0,31.0,7.26,13.0,10,4,,,9.55,8.40
강원,평창,완숙토마토,1,010,2020-08-12,4,1,306.7,26.0,32,37.0,30.0,3.69,5.0,11,5,,,10.20,9.80
강원,평창,완숙토마토,1,010,2020-08-20,1,1,326.0,20.0,13,33.0,28.0,6.43,21.0,12,4,,,11.25,11.00
강원,평창,완숙토마토,1,010,2020-08-20,2,1,345.0,21.0,13,40.0,36.0,7.85,22.0,12,4,,,11.75,11.75
강원,평창,완숙토마토,1,010,2020-08-20,3,1,296.4,27.0,11,36.0,28.0,6.01,29.0,11,1,,,11.00,10.00
강원,평창,완숙토마토,1,010,2020-08-20,4,1,325.7,19.0,14,37.0,26.0,7.27,18.0,11,5,,,10.40,10.40
강원,평창,완숙토마토,1,010,2020-08-26,1,1,341.0,15.0,15,38.0,32.0,7.42,12.0,14,4,,,11.92,11.25
강원,평창,완숙토마토,1,010,2020-08-26,2,1,367.5,22.5,14,42.0,33.0,9.05,19.0,14,4,,,12.75,11.75
강원,평창,완숙토마토,1,010,2020-08-26,3,1,315.4,19.0,13,37.5,31.0,8.20,23.0,12,2,,,11.00,11.00
강원,평창,완숙토마토,1,010,2020-08-26,4,1,345.2,19.5,17,38.5,33.0,9.24,16.5,13,8,,,11.40,10.65
강원,평창,완숙토마토,1,010,2020-09-02,1,1,368.5,27.5,20,38.0,31.0,8.25,11.0,14,4,,,12.75,12.25
강원,평창,완숙토마토,1,010,2020-09-02,2,1,397.5,30.0,19,41.0,36.0,10.48,18.0,14,6,,,13.25,12.75
강원,평창,완숙토마토,1,010,2020-09-02,3,1,339.4,24.0,18,42.0,34.0,8.03,22.0,12,2,,,12.00,11.00
강원,평창,완숙토마토,1,010,2020-09-02,4,1,368.2,23.0,20,42.0,40.0,8.13,19.0,13,8,,,12.50,12.00
강원,평창,완숙토마토,1,010,2020-09-10,1,1,,,,,,,,14,4,,,13.80,13.80
강원,평창,완숙토마토,1,010,2020-09-10,2,1,,,,,,,,14,6,,,13.75,13.75
강원,평창,완숙토마토,1,010,2020-09-10,3,1,,,,,,,,13,5,,,12.60,12.40
강원,평창,완숙토마토,1,010,2020-09-10,4,1,,,,,,,,14,5,,,13.35,12.82
강원,평창,완숙토마토,1,010,2020-09-16,1,1,,,,,,,,14,4,,,13.55,13.55
강원,평창,완숙토마토,1,010,2020-09-16,2,1,,,,,,,,14,6,,,13.50,13.50
강원,평창,완숙토마토,1,010,2020-09-16,3,1,,,,,,,,13,5,,,13.00,12.60
강원,평창,완숙토마토,1,010,2020-09-16,4,1,,,,,,,,14,5,,,13.68,13.47
강원,평창,완숙토마토,1,010,2020-09-23,1,1,,,,,,,,14,4,,,13.80,13.80
강원,평창,완숙토마토,1,010,2020-09-23,2,1,,,,,,,,14,6,,,13.75,13.75
강원,평창,완숙토마토,1,010,2020-09-23,3,1,,,,,,,,13,4,,,13.00,13.00
강원,평창,완숙토마토,1,010,2020-09-23,4,1,,,,,,,,14,5,,,14.00,14.00
강원,평창,완숙토마토,1,010,2020-09-29,1,1,,,,,,,,14,4,,,13.80,13.80
강원,평창,완숙토마토,1,010,2020-09-29,2,1,,,,,,,,14,6,,,13.75,13.75
강원,평창,완숙토마토,1,010,2020-09-29,3,1,,,,,,,,13,4,,,13.00,13.00
강원,평창,완숙토마토,1,010,2020-09-29,4,1,,,,,,,,14,5,,,14.00,14.00
강원,평창,완숙토마토,1,010,2020-10-07,1,1,,,,,,,,14,4,,,13.80,13.80
강원,평창,완숙토마토,1,010,2020-10-07,2,1,,,,,,,,14,6,,,13.75,13.75
강원,평창,완숙토마토,1,010,2020-10-07,3,1,,,,,,,,13,4,,,13.00,13.00
강원,평창,완숙토마토,1,010,2020-10-07,4,1,,,,,,,,14,5,,,14.00,14.00
강원,평창,완숙토마토,1,010,2020-10-14,1,1,,,,,,,,14,4,,,13.80,13.80
강원,평창,완숙토마토,1,010,2020-10-14,2,1,,,,,,,,14,6,,,13.75,13.75
강원,평창,완숙토마토,1,010,2020-10-14,3,1,,,,,,,,13,4,,,13.00,13.00
강원,평창,완숙토마토,1,010,2020-10-14,4,1,,,,,,,,14,5,,,14.00,14.00
강원,평창,완숙토마토,1,010,2020-10-20,1,1,,,,,,,,14,4,,,13.80,13.80
강원,평창,완숙토마토,1,010,2020-10-20,2,1,,,,,,,,14,6,,,13.75,13.75
강원,평창,완숙토마토,1,010,2020-10-20,3,1,,,,,,,,13,4,,,13.00,13.00
강원,평창,완숙토마토,1,010,2020-10-20,4,1,,,,,,,,14,5,,,14.00,14.00
강원,평창,완숙토마토,1,010,2020-10-27,1,1,,,,,,,,14,4,,,12.80,12.80
강원,평창,완숙토마토,1,010,2020-10-27,2,1,,,,,,,,14,6,,,12.75,12.75
강원,평창,완숙토마토,1,010,2020-10-27,3,1,,,,,,,,13,4,,,13.00,13.00
강원,평창,완숙토마토,1,010,2020-10-27,4,1,,,,,,,,14,3,,,13.00,13.00
강원,평창,완숙토마토,1,010,2020-11-03,1,1,,,,,,,,14,4,,,13.80,13.80
강원,평창,완숙토마토,1,010,2020-11-03,2,1,,,,,,,,14,6,,,13.75,13.75
강원,평창,완숙토마토,1,010,2020-11-03,3,1,,,,,,,,13,4,,,13.00,13.00
강원,평창,완숙토마토,1,010,2020-11-03,4,1,,,,,,,,14,3,,,14.00,14.00
강원,평창,완숙토마토,1,010,2020-11-10,1,1,,,,,,,,14,4,,,13.80,13.80
강원,평창,완숙토마토,1,010,2020-11-10,2,1,,,,,,,,14,6,,,13.75,13.75
강원,평창,완숙토마토,1,010,2020-11-10,3,1,,,,,,,,13,4,,,13.00,13.00
강원,평창,완숙토마토,1,010,2020-11-10,4,1,,,,,,,,14,3,,,14.00,14.00
강원,평창,완숙토마토,1,010,2020-11-17,1,1,,,,,,,,14,4,,,13.80,13.80
강원,평창,완숙토마토,1,010,2020-11-17,2,1,,,,,,,,14,6,,,13.75,13.75
강원,평창,완숙토마토,1,010,2020-11-17,3,1,,,,,,,,13,4,,,13.00,13.00
강원,평창,완숙토마토,1,010,2020-11-17,4,1,,,,,,,,14,3,,,14.00,14.00
강원,평창,완숙토마토,1,010,2020-11-24,1,1,,,,,,,,14,4,,,13.80,13.80
강원,평창,완숙토마토,1,010,2020-11-24,2,1,,,,,,,,14,6,,,13.75,13.75
강원,평창,완숙토마토,1,010,2020-11-24,3,1,,,,,,,,13,4,,,13.00,13.00
강원,평창,완숙토마토,1,010,2020-11-24,4,1,,,,,,,,14,3,,,14.00,14.00
강원,화천,완숙토마토,1,012,2020-04-07,1,1,44.0,,2,16.0,11.0,9.02,7.0,1,4,,,0.75,0.00
강원,화천,완숙토마토,1,012,2020-04-07,1,2,42.0,,2,18.0,15.0,8.39,10.0,1,4,,,0.25,0.00
강원,화천,완숙토마토,1,012,2020-04-07,2,1,42.0,,3,18.0,12.0,7.58,10.0,1,4,,,1.00,0.00
강원,화천,완숙토마토,1,012,2020-04-07,2,2,47.0,,3,21.0,17.0,8.38,13.0,1,4,,,0.50,0.00
강원,화천,완숙토마토,1,012,2020-04-07,3,1,49.0,,3,22.0,15.0,7.97,10.0,1,4,,,1.00,0.00
강원,화천,완숙토마토,1,012,2020-04-07,3,2,47.0,,3,22.0,12.0,7.43,11.0,1,4,,,0.50,0.00
강원,화천,완숙토마토,1,012,2020-04-07,4,1,47.0,,3,21.0,17.0,6.35,8.0,1,4,,,1.00,0.00
강원,화천,완숙토마토,1,012,2020-04-07,4,2,49.0,,3,21.0,18.0,7.62,10.0,1,4,,,0.25,0.00
강원,화천,완숙토마토,1,012,2020-04-14,1,1,73.0,29.0,6,31.0,28.0,5.79,8.0,2,5,,,1.60,1.00
강원,화천,완숙토마토,1,012,2020-04-14,1,2,72.0,30.0,6,32.0,28.0,6.08,8.0,2,5,,,1.60,1.00
강원,화천,완숙토마토,1,012,2020-04-14,2,1,78.0,36.0,6,32.0,29.0,6.30,8.0,2,5,,,1.60,0.75
강원,화천,완숙토마토,1,012,2020-04-14,2,2,68.0,21.0,5,31.0,28.0,7.53,10.0,2,5,,,1.80,1.00
강원,화천,완숙토마토,1,012,2020-04-14,3,1,75.0,26.0,5,33.0,30.0,5.94,9.0,2,5,,,1.40,1.00
강원,화천,완숙토마토,1,012,2020-04-14,3,2,75.0,28.0,6,32.0,24.0,8.69,8.0,2,5,,,1.40,1.00
강원,화천,완숙토마토,1,012,2020-04-14,4,1,76.0,29.0,6,31.0,27.0,7.12,9.0,2,5,,,2.00,1.00
강원,화천,완숙토마토,1,012,2020-04-14,4,2,74.0,25.0,6,31.0,29.0,8.12,8.0,2,5,,,1.80,1.00
강원,화천,완숙토마토,1,012,2020-04-21,1,1,102.0,29.0,11,36.0,41.0,8.89,8.0,2,5,,,1.80,1.00
강원,화천,완숙토마토,1,012,2020-04-21,1,2,104.0,32.0,9,34.0,33.0,6.81,7.0,3,5,,,2.40,1.60
강원,화천,완숙토마토,1,012,2020-04-21,2,1,108.0,30.0,9,42.0,37.0,7.94,10.0,3,5,,,2.00,1.00
강원,화천,완숙토마토,1,012,2020-04-21,2,2,97.0,29.0,9,36.0,35.0,8.47,5.0,3,5,,,2.60,1.60
강원,화천,완숙토마토,1,012,2020-04-21,3,2,99.0,24.0,10,36.0,32.0,8.24,5.0,2,5,,,2.00,1.40
강원,화천,완숙토마토,1,012,2020-04-21,3,1,103.0,28.0,8,34.0,26.0,12.85,22.0,3,5,,,2.00,1.00
강원,화천,완숙토마토,1,012,2020-04-21,4,1,103.0,27.0,12,34.0,36.0,8.68,10.0,3,5,,,2.40,1.40
강원,화천,완숙토마토,1,012,2020-04-21,4,2,106.0,32.0,8,33.0,32.0,6.70,9.0,3,5,,,2.60,1.60
강원,화천,완숙토마토,1,012,2020-04-28,1,1,126.0,24.0,12,36.0,38.0,6.43,6.0,4,8,,,3.00,2.88
강원,화천,완숙토마토,1,012,2020-04-28,1,2,129.0,25.0,11,44.0,36.0,13.80,7.0,4,8,,,2.75,1.96
강원,화천,완숙토마토,1,012,2020-04-28,2,1,134.0,26.0,11,38.0,40.0,12.74,7.0,4,8,,,3.00,2.25
강원,화천,완숙토마토,1,012,2020-04-28,2,2,127.0,30.0,11,41.0,38.0,13.56,6.0,4,8,,,2.50,2.38
강원,화천,완숙토마토,1,012,2020-04-28,3,1,128.0,25.0,11,37.0,40.0,10.68,5.0,4,8,,,3.00,2.25
강원,화천,완숙토마토,1,012,2020-04-28,3,2,124.0,25.0,11,37.0,33.0,10.38,8.0,4,8,,,2.38,2.12
강원,화천,완숙토마토,1,012,2020-04-28,4,1,128.0,25.0,13,37.0,38.0,6.54,7.0,4,8,,,3.00,2.50
강원,화천,완숙토마토,1,012,2020-04-28,4,2,134.0,28.0,11,35.0,42.0,15.88,7.0,4,8,,,3.00,2.50
강원,화천,완숙토마토,1,012,2020-05-06,1,1,155.0,29.0,14,31.0,32.0,7.82,13.0,5,8,,,4.38,3.50
강원,화천,완숙토마토,1,012,2020-05-06,1,2,167.0,38.0,18,32.0,28.0,6.13,11.0,5,8,,,4.25,3.62
강원,화천,완숙토마토,1,012,2020-05-06,2,1,162.0,28.0,13,29.0,28.0,7.36,13.0,5,8,,,4.25,3.50
강원,화천,완숙토마토,1,012,2020-05-06,2,2,165.0,38.0,16,38.0,42.0,7.18,12.0,5,8,,,4.25,3.50
강원,화천,완숙토마토,1,012,2020-05-06,3,1,163.0,35.0,14,30.0,29.0,6.73,10.0,5,8,,,3.92,3.30
강원,화천,완숙토마토,1,012,2020-05-06,3,2,160.0,36.0,13,40.0,44.0,9.48,12.0,5,8,,,4.00,3.50
강원,화천,완숙토마토,1,012,2020-05-06,4,1,159.0,31.0,15,33.0,31.0,8.37,12.0,5,8,,,4.38,3.50
강원,화천,완숙토마토,1,012,2020-05-06,4,2,171.5,37.5,18,36.0,30.0,7.46,13.0,5,8,,,4.38,3.62
강원,화천,완숙토마토,1,012,2020-05-12,1,1,183.0,28.0,17,36.0,37.0,5.85,12.0,6,8,,,5.00,4.50
강원,화천,완숙토마토,1,012,2020-05-12,1,2,196.0,29.0,21,41.0,36.0,8.54,10.0,6,8,,,5.12,4.50
강원,화천,완숙토마토,1,012,2020-05-12,2,1,191.0,29.0,16,37.0,36.0,6.79,9.0,6,8,,,5.00,4.50
강원,화천,완숙토마토,1,012,2020-05-12,2,2,194.0,29.0,19,39.0,37.0,7.79,11.0,6,8,,,5.25,4.62
강원,화천,완숙토마토,1,012,2020-05-12,3,1,194.0,31.0,17,39.0,38.0,7.06,10.0,6,8,,,5.00,4.50
강원,화천,완숙토마토,1,012,2020-05-12,3,2,188.0,28.0,16,38.0,36.0,7.14,9.0,6,8,,,4.75,4.25
강원,화천,완숙토마토,1,012,2020-05-12,4,1,190.0,31.0,18,38.0,39.0,7.35,7.0,6,8,,,4.88,4.50
강원,화천,완숙토마토,1,012,2020-05-12,4,2,199.5,28.0,19,37.0,35.0,6.45,8.0,6,8,,,5.25,4.62
강원,화천,완숙토마토,1,012,2020-05-19,1,1,208.0,25.0,20,36.0,35.0,4.88,7.0,7,8,,,6.38,5.50
강원,화천,완숙토마토,1,012,2020-05-19,1,2,227.0,31.0,21,36.0,35.0,6.68,13.0,7,8,,,6.25,5.25
강원,화천,완숙토마토,1,012,2020-05-19,2,1,224.0,33.0,20,38.0,37.0,5.69,9.0,7,8,,,6.38,5.38
강원,화천,완숙토마토,1,012,2020-05-19,2,2,226.0,32.0,21,37.0,35.0,6.43,10.0,7,8,,,6.25,5.50
강원,화천,완숙토마토,1,012,2020-05-19,3,1,225.0,31.0,20,35.0,34.0,4.64,7.0,6,8,,,5.12,4.50
강원,화천,완숙토마토,1,012,2020-05-19,3,2,222.0,34.0,22,38.0,39.0,6.36,14.0,7,8,,,6.46,5.58
강원,화천,완숙토마토,1,012,2020-05-19,4,1,213.0,23.0,21,36.0,37.0,5.53,7.0,6,8,,,5.38,4.50
강원,화천,완숙토마토,1,012,2020-05-19,4,2,231.5,32.0,20,39.0,38.0,4.49,9.0,7,8,,,6.12,5.62
강원,화천,완숙토마토,1,012,2020-05-26,1,1,234.0,26.0,22,42.0,34.0,10.92,21.0,7,8,,,6.62,6.12
강원,화천,완숙토마토,1,012,2020-05-26,1,2,257.0,30.0,21,39.0,26.0,5.41,6.0,8,8,,,7.00,6.38
강원,화천,완숙토마토,1,012,2020-05-26,2,1,254.0,30.0,22,42.0,30.0,11.76,30.0,7,8,,,6.75,6.00
강원,화천,완숙토마토,1,012,2020-05-26,2,2,255.0,29.0,21,42.0,42.0,14.10,29.0,7,8,,,7.00,6.12
강원,화천,완숙토마토,1,012,2020-05-26,3,1,258.0,33.0,23,41.0,36.0,11.58,27.0,7,8,,,6.75,6.12
강원,화천,완숙토마토,1,012,2020-05-26,3,2,251.0,29.0,23,39.0,32.0,9.97,23.0,7,8,,,7.00,6.25
강원,화천,완숙토마토,1,012,2020-05-26,4,1,247.0,34.0,23,41.0,38.0,12.72,27.0,7,8,,,7.00,6.38
강원,화천,완숙토마토,1,012,2020-05-26,4,2,260.5,29.0,20,42.0,38.0,11.39,29.0,7,8,,,7.00,6.25
강원,화천,완숙토마토,1,012,2020-06-03,1,1,265.0,31.0,24,35.0,27.0,5.55,14.0,9,8,,,8.12,7.25
강원,화천,완숙토마토,1,012,2020-06-03,1,2,294.0,37.0,24,25.0,21.0,6.35,7.0,9,8,,,7.00,7.00
강원,화천,완숙토마토,1,012,2020-06-03,2,1,293.0,39.0,25,37.0,28.0,8.38,10.0,9,8,,,8.25,7.38
강원,화천,완숙토마토,1,012,2020-06-03,2,2,290.0,35.0,24,30.0,30.0,5.88,4.0,9,8,,,6.88,6.88
강원,화천,완숙토마토,1,012,2020-06-03,3,1,292.0,34.0,25,33.0,25.0,6.06,6.0,9,8,,,8.38,7.38
강원,화천,완숙토마토,1,012,2020-06-03,3,2,284.0,33.0,27,39.0,28.0,13.37,20.0,9,8,,,7.00,7.00
강원,화천,완숙토마토,1,012,2020-06-03,4,1,284.0,37.0,24,30.0,28.0,5.87,9.0,8,8,,,8.00,7.50
강원,화천,완숙토마토,1,012,2020-06-03,4,2,294.5,34.0,23,39.0,28.0,11.31,15.0,9,8,,,7.00,7.00
강원,화천,완숙토마토,1,012,2020-06-10,1,1,289.0,24.0,21,36.0,31.0,5.79,5.5,9,8,,,8.12,7.25
강원,화천,완숙토마토,1,012,2020-06-10,1,2,325.0,31.0,20,44.0,43.0,8.21,18.0,9,8,,,7.00,7.00
강원,화천,완숙토마토,1,012,2020-06-10,2,2,319.0,29.0,21,34.0,26.0,8.12,10.0,10,8,,,7.12,7.12
강원,화천,완숙토마토,1,012,2020-06-10,2,1,321.0,28.0,21,41.0,42.0,11.24,25.0,9,8,,,8.25,7.38
강원,화천,완숙토마토,1,012,2020-06-10,3,1,324.0,32.0,22,36.0,30.0,5.82,6.0,10,8,,,8.38,7.00
강원,화천,완숙토마토,1,012,2020-06-10,3,2,318.0,34.0,24,32.0,24.0,7.06,10.0,10,8,,,7.00,7.00
강원,화천,완숙토마토,1,012,2020-06-10,4,2,330.5,36.0,20,31.0,24.0,6.43,10.0,10,8,,,7.00,7.00
강원,화천,완숙토마토,1,012,2020-06-10,4,1,314.0,30.0,23,38.0,36.0,13.12,59.0,8,8,,,8.00,8.00
강원,화천,완숙토마토,1,012,2020-06-17,1,1,325.0,36.0,20,36.0,34.0,7.64,9.0,11,8,,,8.38,7.25
강원,화천,완숙토마토,1,012,2020-06-17,1,2,357.0,32.0,18,37.0,40.0,10.39,13.0,11,8,,,8.00,8.00
강원,화천,완숙토마토,1,012,2020-06-17,2,1,358.0,37.0,20,36.0,30.0,11.54,20.0,11,8,,,8.75,8.00
강원,화천,완숙토마토,1,012,2020-06-17,2,2,353.0,34.0,20,41.0,40.0,10.28,16.0,11,8,,,7.00,7.00
강원,화천,완숙토마토,1,012,2020-06-17,3,1,361.0,37.0,19,34.0,32.0,8.74,12.0,11,8,,,8.50,7.25
강원,화천,완숙토마토,1,012,2020-06-17,3,2,351.5,33.5,19,37.0,30.0,7.95,11.0,11,8,,,7.00,7.00
강원,화천,완숙토마토,1,012,2020-06-17,4,1,350.0,36.0,19,33.0,34.0,7.76,14.0,11,8,,,8.50,8.00
강원,화천,완숙토마토,1,012,2020-06-17,4,2,361.5,31.0,20,36.0,32.0,7.78,10.0,11,8,,,7.00,7.00
강원,화천,완숙토마토,1,012,2020-06-23,1,1,353.5,28.5,22,41.0,32.0,6.31,12.0,12,8,,,9.50,8.75
강원,화천,완숙토마토,1,012,2020-06-23,1,2,381.5,24.5,23,41.0,40.0,11.56,17.5,12,8,,,8.00,8.00
강원,화천,완숙토마토,1,012,2020-06-23,2,1,381.0,23.0,21,45.0,34.0,10.99,18.0,12,8,,,9.75,8.75
강원,화천,완숙토마토,1,012,2020-06-23,2,2,377.2,24.2,25,39.0,38.0,10.68,16.0,12,8,,,7.00,7.00
강원,화천,완숙토마토,1,012,2020-06-23,3,1,386.0,25.0,21,41.0,30.0,6.74,14.0,12,8,,,9.50,8.00
강원,화천,완숙토마토,1,012,2020-06-23,3,2,379.9,28.4,24,41.0,34.0,8.72,13.0,12,8,,,6.67,6.67
강원,화천,완숙토마토,1,012,2020-06-23,4,1,378.0,28.0,21,36.0,30.0,8.70,16.0,12,8,,,9.62,8.50
강원,화천,완숙토마토,1,012,2020-06-23,4,2,391.5,30.0,25,37.0,30.0,7.56,11.0,12,8,,,7.00,7.00
강원,화천,완숙토마토,1,012,2020-06-30,1,1,390.5,37.0,23,37.0,26.0,7.29,12.0,13,8,,,10.38,9.88
강원,화천,완숙토마토,1,012,2020-06-30,1,2,419.5,38.0,25,41.0,40.0,5.60,3.0,14,8,,,10.00,10.00
강원,화천,완숙토마토,1,012,2020-06-30,2,1,410.0,29.0,25,36.0,22.0,6.88,3.5,14,8,,,11.38,10.50
강원,화천,완숙토마토,1,012,2020-06-30,2,2,411.2,34.0,24,40.0,28.0,3.48,4.0,14,8,,,10.00,10.00
강원,화천,완숙토마토,1,012,2020-06-30,3,1,419.0,33.0,21,38.0,34.0,7.43,10.0,13,8,,,10.38,9.88
강원,화천,완숙토마토,1,012,2020-06-30,3,2,415.9,36.0,23,39.0,28.0,6.92,13.0,13,8,,,9.67,9.42
강원,화천,완숙토마토,1,012,2020-06-30,4,1,411.0,33.0,23,41.0,34.0,7.94,16.0,13,8,,,10.50,9.75
